"EXTRACT BIASED EXPONENT (extended DFP to 64)","EEXTR R1,R2","46061@0|//@16|R1@24|R2@28|??@32","SP Dt","RRE"
"EXTRACT BIASED EXPONENT (long DFP to 64)","EEDTR R1,R2","46053@0|//@16|R1@24|R2@28|??@32","Dt","RRE"
"EXTRACT CPU ATTRIBUTE","ECAG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|76@40|??@48","EB4C","RSY-a"
"EXTRACT CPU TIME","ECTG D1(B1),D2(B2),R3","200@0|R3@8|1@12|B1@16|D1@20|B2@32|D2@36|??@48","R","SSF"
"EXTRACT FPC","EFPC R1","45964@0|//@16|R1@24|//@28|??@32","Db","RRE"
"EXTRACT PRIMARY ASN","EPAR R1","45606@0|//@16|R1@24|//@28|??@32","SO","RRE"
"EXTRACT PRIMARY ASN AND INSTANCE","EPAIR R1","47514@0|//@16|R1@24|//@28|??@32","SO","RRE"
"EXTRACT PSW","EPSW R1,R2","47501@0|//@16|R1@24|R2@28|??@32","B98D","RRE"
"EXTRACT SECONDARY ASN","ESAR R1","45607@0|//@16|R1@24|//@28|??@32","SO","RRE"
"EXTRACT SECONDARY ASN AND INSTANCE","ESAIR R1","47515@0|//@16|R1@24|//@28|??@32","SO","RRE"
"EXTRACT SIGNIFICANCE (extended DFP to 64)","ESXTR R1,R2","46063@0|//@16|R1@24|R2@28|??@32","SP Dt","RRE"
"EXTRACT SIGNIFICANCE (long DFP to 64)","ESDTR R1,R2","46055@0|//@16|R1@24|R2@28|??@32","Dt","RRE"
"EXTRACT STACKED REGISTERS (32)","EREG R1,R2","45641@0|//@16|R1@24|R2@28|??@32","SE","RRE"
"EXTRACT STACKED REGISTERS (64)","EREGG R1,R2","47374@0|//@16|R1@24|R2@28|??@32","SE","RRE"
"EXTRACT STACKED STATE","ESTA R1,R2","45642@0|//@16|R1@24|R2@28|??@32","B24A","RRE"
"EXTRACT TRANSACTION NESTING DEPTH","ETND R1","45804@0|//@16|R1@24|//@28|??@32","SO","RRE"
"FIND LEFTMOST ONE","FLOGR R1,R2","47491@0|//@16|R1@24|R2@28|??@32","SP","RRE"
"HALT SUBCHANNEL","HSCH","45617@0|//@16|??@32","OP","S"
"HALVE (long HFP)","HDR R1,R2","36@0|R1@8|R2@12|??@16","Da","RR"
"HALVE (short HFP)","HER R1,R2","52@0|R1@8|R2@12|??@16","Da","RR"
"INSERT ADDRESS SPACE CONTROL","IAC R1","45604@0|//@16|R1@24|//@28|??@32","SO","RRE"
"INSERT BIASED EXPONENT (64 to extended DFP)","IEXTR R1,R3,R2","46078@0|R3@16|//@20|R1@24|R2@28|??@32","SP Dt","RRF-b"
"INSERT BIASED EXPONENT (64 to long DFP)","IEDTR R1,R3,R2","46070@0|R3@16|//@20|R1@24|R2@28|??@32","Dt","RRF-b"
"INSERT CHARACTER","IC R1,D2(X2,B2)","67@0|R1@8|X2@12|B2@16|D2@20|??@32","B","RX-a"
"INSERT CHARACTER","ICY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|115@40|??@48","B","RXY-a"
"INSERT CHARACTERS UNDER MASK (high)","ICMH R1,M3,D2(B2)","235@0|R1@8|M3@12|B2@16|D2@20|128@40|??@48","B","RSY-b"
"INSERT CHARACTERS UNDER MASK (low)","ICM R1,M3,D2(B2)","191@0|R1@8|M3@12|B2@16|D2@20|??@32","B","RS-b"
"INSERT CHARACTERS UNDER MASK (low)","ICMY R1,M3,D2(B2)","235@0|R1@8|M3@12|B2@16|D2@20|129@40|??@48","B","RSY-b"
"INSERT IMMEDIATE (high high)","IIHH R1,I2","165@0|R1@8|0@12|I2@16|??@32","A50","RI-a"
"INSERT IMMEDIATE (high low)","IIHL R1,I2","165@0|R1@8|1@12|I2@16|??@32","A51","RI-a"
"INSERT IMMEDIATE (high)","IIHF R1,I2","192@0|R1@8|8@12|I2@16|??@48","C08","RIL-a"
"INSERT IMMEDIATE (low high)","IILH R1,I2","165@0|R1@8|2@12|I2@16|??@32","A52","RI-a"
"INSERT IMMEDIATE (low low)","IILL R1,I2","165@0|R1@8|3@12|I2@16|??@32","A53","RI-a"
"INSERT IMMEDIATE (low)","IILF R1,I2","192@0|R1@8|9@12|I2@16|??@48","C09","RIL-a"
"INSERT PROGRAM MASK","IPM R1","45602@0|//@16|R1@24|//@28|??@32","B222","RRE"
"INSERT PSW KEY","IPK","45579@0|//@16|??@32","G2","S"
"INSERT REFERENCE BITS MULTIPLE","IRBM R1,R2","47532@0|//@16|R1@24|R2@28|??@32","B9AC","RRE"
"INSERT STORAGE KEY EXTENDED","ISKE R1,R2","45609@0|//@16|R1@24|R2@28|??@32","SO","RRE"
"INSERT VIRTUAL STORAGE KEY","IVSK R1,R2","45603@0|//@16|R1@24|R2@28|??@32","SO","RRE"
"INVALIDATE DAT TABLE ENTRY","IDTE R1,R3,R2,M4","47502@0|R3@16|M4@20|R1@24|R2@28|??@32","SP","RRF-b"
"INVALIDATE PAGE TABLE ENTRY","IPTE R1,R2,R3,M4","45601@0|R3@16|M4@20|R1@24|R2@28|??@32","SP II","RRF-a"
"LOAD (32)","L R1,D2(X2,B2)","88@0|R1@8|X2@12|B2@16|D2@20|??@32","B","RX-a"
"LOAD (32)","LR R1,R2","24@0|R1@8|R2@12|??@16","18","RR"
"LOAD (32)","LY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|88@40|??@48","B","RXY-a"
"LOAD (64)","LG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|4@40|??@48","B","RXY-a"
"LOAD (64)","LGR R1,R2","47364@0|//@16|R1@24|R2@28|??@32","B904","RRE"
"LOAD (64←32)","LGF R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|20@40|??@48","B","RXY-a"
"LOAD (64←32)","LGFR R1,R2","47380@0|//@16|R1@24|R2@28|??@32","B914","RRE"
"LOAD (extended)","LXR R1,R2","45925@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD (long)","LD R1,D2(X2,B2)","104@0|R1@8|X2@12|B2@16|D2@20|??@32","Da","RX-a"
"LOAD (long)","LDR R1,R2","40@0|R1@8|R2@12|??@16","Da","RR"
"LOAD (long)","LDY R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|101@40|??@48","Da","RXY-a"
"LOAD (short)","LE R1,D2(X2,B2)","120@0|R1@8|X2@12|B2@16|D2@20|??@32","Da","RX-a"
"LOAD (short)","LER R1,R2","56@0|R1@8|R2@12|??@16","Da","RR"
"LOAD (short)","LEY R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|100@40|??@48","Da","RXY-a"
"LOAD ACCESS MULTIPLE 7-268","LAM R1,R3,D2(B2)","154@0|R1@8|R3@12|B2@16|D2@20|??@32","SP","RS-a"
"LOAD ACCESS MULTIPLE 7-268","LAMY R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|154@40|??@48","SP","RSY-a"
"LOAD ADDRESS","LA R1,D2(X2,B2)","65@0|R1@8|X2@12|B2@16|D2@20|??@32","41","RX-a"
"LOAD ADDRESS","LAY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|113@40|??@48","E371","RXY-a"
"LOAD ADDRESS EXTENDED","LAE R1,D2(X2,B2)","81@0|R1@8|X2@12|B2@16|D2@20|??@32","U","RX-a"
"LOAD ADDRESS EXTENDED","LAEY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|117@40|??@48","U","RXY-a"
"LOAD ADDRESS RELATIVE LONG","LARL R1,RI2","192@0|R1@8|0@12|RI2@16|??@48","C00","RIL-b"
"LOAD ADDRESS SPACE PARAMETERS","LASP D1(B1),D2(B2)","58624@0|B1@16|D1@20|B2@32|D2@36|??@48","SP SO","SSE"
"LOAD AND ADD (32)","LAA R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|248@40|??@48","SP","RSY-a"
"LOAD AND ADD (64)","LAAG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|232@40|??@48","SP","RSY-a"
"LOAD AND ADD LOGICAL (32)","LAAL R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|250@40|??@48","SP","RSY-a"
"LOAD AND ADD LOGICAL (64)","LAALG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|234@40|??@48","SP","RSY-a"
"LOAD AND AND (32)","LAN R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|244@40|??@48","SP","RSY-a"
"LOAD AND AND (64)","LANG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|228@40|??@48","SP","RSY-a"
"LOAD AND EXCLUSIVE OR (32)","LAX R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|247@40|??@48","SP","RSY-a"
"LOAD AND EXCLUSIVE OR (64)","LAXG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|231@40|??@48","SP","RSY-a"
"LOAD AND OR (32)","LAO R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|246@40|??@48","SP","RSY-a"
"LOAD AND OR (64)","LAOG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|230@40|??@48","SP","RSY-a"
"LOAD AND TEST (32)","LT R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|18@40|??@48","B","RXY-a"
"LOAD AND TEST (32)","LTR R1,R2","18@0|R1@8|R2@12|??@16","12","RR"
"LOAD AND TEST (64)","LTG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|2@40|??@48","B","RXY-a"
"LOAD AND TEST (64)","LTGR R1,R2","47362@0|//@16|R1@24|R2@28|??@32","B902","RRE"
"LOAD AND TEST (64→32)","LTGF R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|50@40|??@48","B","RXY-a"
"LOAD AND TEST (64→32)","LTGFR R1,R2","47378@0|//@16|R1@24|R2@28|??@32","B912","RRE"
"LOAD AND TEST (extended BFP)","LTXBR R1,R2","45890@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"LOAD AND TEST (extended DFP)","LTXTR R1,R2","46046@0|//@16|R1@24|R2@28|??@32","SP Dt","RRE"
"LOAD AND TEST (extended HFP)","LTXR R1,R2","45922@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD AND TEST (long BFP)","LTDBR R1,R2","45842@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD AND TEST (long DFP)","LTDTR R1,R2","46038@0|//@16|R1@24|R2@28|??@32","Dt","RRE"
"LOAD AND TEST (long HFP)","LTDR R1,R2","34@0|R1@8|R2@12|??@16","Da","RR"
"LOAD AND TEST (short BFP)","LTEBR R1,R2","45826@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD AND TEST (short HFP)","LTER R1,R2","50@0|R1@8|R2@12|??@16","Da","RR"
"LOAD AND TRAP (32L→32)","LAT R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|159@40|??@48","B","RXY-a"
"LOAD AND TRAP (64)","LGAT R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|133@40|??@48","B","RXY-a"
"LOAD AND ZERO RIGHTMOST BYTE (32)","LZRF R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|59@40|??@48","B","RXY-a"
"LOAD AND ZERO RIGHTMOST BYTE (64)","LZRG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|42@40|??@48","B","RXY-a"
"LOAD BEAR","LBEAR D2(B2)","45568@0|B2@16|D2@20|??@32","SP","S"
"LOAD BYTE (32→8)","LB R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|118@40|??@48","E376","RXY-a"
"LOAD BYTE (32←8)","LBR R1,R2","47398@0|//@16|R1@24|R2@28|??@32","B926","RRE"
"LOAD BYTE (64→8)","LGB R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|119@40|??@48","E377","RXY-a"
"LOAD BYTE (64←8)","LGBR R1,R2","47366@0|//@16|R1@24|R2@28|??@32","B906","RRE"
"LOAD BYTE HIGH (32←8)","LBH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|192@40|??@48","B","RXY-a"
"LOAD COMPLEMENT (32)","LCR R1,R2","19@0|R1@8|R2@12|??@16","13","RR"
"LOAD COMPLEMENT (64)","LCGR R1,R2","47363@0|//@16|R1@24|R2@28|??@32","B903","RRE"
"LOAD COMPLEMENT (64←32)","LCGFR R1,R2","47379@0|//@16|R1@24|R2@28|??@32","B913","RRE"
"LOAD COMPLEMENT (extended BFP)","LCXBR R1,R2","45891@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"LOAD COMPLEMENT (extended HFP)","LCXR R1,R2","45923@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD COMPLEMENT (long BFP)","LCDBR R1,R2","45843@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD COMPLEMENT (long HFP)","LCDR R1,R2","35@0|R1@8|R2@12|??@16","Da","RR"
"LOAD COMPLEMENT (long)","LCDFR R1,R2","45939@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"LOAD COMPLEMENT (short BFP)","LCEBR R1,R2","45827@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD COMPLEMENT (short HFP)","LCER R1,R2","51@0|R1@8|R2@12|??@16","Da","RR"
"LOAD CONTROL (32)","LCTL R1,R3,D2(B2)","183@0|R1@8|R3@12|B2@16|D2@20|??@32","SP","RS-a"
"LOAD CONTROL (64)","LCTLG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|47@40|??@48","SP","RSY-a"
"LOAD COUNT TO BLOCK BOUNDARY","LCBB R1,D2(X2,B2),M3","231@0|R1@8|X2@12|B2@16|D2@20|M3@32|//@36|39@40|??@48","SP","RXE"
"LOAD FP INTEGER (extended BFP)","FIXBR R1,M3,R2","45895@0|M3@16|//@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD FP INTEGER (extended BFP)","FIXBRA R1,M3,R2,M4","45895@0|M3@16|M4@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD FP INTEGER (extended DFP)","FIXTR R1,M3,R2,M4","46047@0|M3@16|M4@20|R1@24|R2@28|??@32","SP Dt","RRF-e"
"LOAD FP INTEGER (extended HFP)","FIXR R1,R2","45927@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD FP INTEGER (long BFP)","FIDBR R1,M3,R2","45919@0|M3@16|//@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD FP INTEGER (long BFP)","FIDBRA R1,M3,R2,M4","45919@0|M3@16|M4@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD FP INTEGER (long DFP)","FIDTR R1,M3,R2,M4","46039@0|M3@16|M4@20|R1@24|R2@28|??@32","Dt","RRF-e"
"LOAD FP INTEGER (long HFP)","FIDR R1,R2","45951@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"LOAD FP INTEGER (short BFP)","FIEBR R1,M3,R2","45911@0|M3@16|//@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD FP INTEGER (short BFP)","FIEBRA R1,M3,R2,M4","45911@0|M3@16|M4@20|R1@24|R2@28|??@32","SP Db","RRF-e"
"LOAD FP INTEGER (short HFP)","FIER R1,R2","45943@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"LOAD FPC","LFPC D2(B2)","45725@0|B2@16|D2@20|??@32","SP Db","S"
"LOAD FPC AND SIGNAL","LFAS D2(B2)","45757@0|B2@16|D2@20|??@32","SP Dt","S"
"LOAD FPR FROM GR (64 to long)","LDGR R1,R2","46017@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"LOAD GR FROM FPR (long to 64)","LGDR R1,R2","46029@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"LOAD GUARDED (64)","LGG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|76@40|??@48","SP","RXY-a"
"LOAD GUARDED STORAGE CONTROLS","LGSC R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|77@40|??@48","SO","RXY-a"
"LOAD HALFWORD (32→16)","LH R1,D2(X2,B2)","72@0|R1@8|X2@12|B2@16|D2@20|??@32","B","RX-a"
"LOAD HALFWORD (32←16)","LHR R1,R2","47399@0|//@16|R1@24|R2@28|??@32","B927","RRE"
"LOAD HALFWORD (32←16)","LHY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|120@40|??@48","B","RXY-a"
"LOAD HALFWORD (64←16)","LGH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|21@40|??@48","B","RXY-a"
"LOAD HALFWORD (64←16)","LGHR R1,R2","47367@0|//@16|R1@24|R2@28|??@32","B907","RRE"
"LOAD HALFWORD HIGH (32→16)","LHH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|196@40|??@48","B","RXY-a"
"LOAD HALFWORD HIGH IMMEDIATE ON","LOCHHI R1,I2,M3","236@0|R1@8|M3@12|I2@16|//@32|78@40|??@48","EC4E","RIE-g"
"CONDITION (32←16)LOAD HALFWORD IMMEDIATE (32)←16","LHI R1,I2","167@0|R1@8|8@12|I2@16|??@32","A78","RI-a"
"LOAD HALFWORD IMMEDIATE (64→16)","LGHI R1,I2","167@0|R1@8|9@12|I2@16|??@32","A79","RI-a"
"LOAD HALFWORD IMMEDIATE ON CONDITION(32←16)","LOCHI R1,I2,M3","236@0|R1@8|M3@12|I2@16|//@32|66@40|??@48","EC42","RIE-g"
"LOAD HALFWORD IMMEDIATE ON CONDITION(64→16)","LOCGHI R1,I2,M3","236@0|R1@8|M3@12|I2@16|//@32|70@40|??@48","EC46","RIE-g"
"LOAD HALFWORD RELATIVE LONG (32←16)","LHRL R1,RI2","196@0|R1@8|5@12|RI2@16|??@48","C45","RIL-b"
"LOAD HALFWORD RELATIVE LONG (64←16)","LGHRL R1,RI2","196@0|R1@8|4@12|RI2@16|??@48","C44","RIL-b"
"LOAD HIGH (32)","LFH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|202@40|??@48","B","RXY-a"
"LOAD HIGH AND TRAP (32H←32)","LFHAT R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|200@40|??@48","B","RXY-a"
"LOAD HIGH ON CONDITION (32)","LOCFH R1,D2(B2),M3","235@0|R1@8|M3@12|B2@16|D2@20|224@40|??@48","B","RSY-b"
"LOAD HIGH ON CONDITION (32)","LOCFHR R1,R2,M3","47584@0|M3@16|//@20|R1@24|R2@28|??@32","B9E0","RRF-c"
"LOAD IMMEDIATE (64→32)","LGFI R1,I2","192@0|R1@8|1@12|I2@16|??@48","C01","RIL-a"
"LOAD LENGTHENED (long to extended BFP)","LXDB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|5@40|??@48","SP Db","RXE"
"LOAD LENGTHENED (long to extended BFP)","LXDBR R1,R2","45829@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"LOAD LENGTHENED (long to extended DFP)","LXDTR R1,R2,M4","46044@0|//@16|M4@20|R1@24|R2@28|??@32","SP Dt","RRF-d"
"LOAD LENGTHENED (long to extended HFP)","LXD R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|37@40|??@48","SP Da","RXE"
"LOAD LENGTHENED (long to extended HFP)","LXDR R1,R2","45861@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD LENGTHENED (short to extended BFP)","LXEB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|6@40|??@48","SP Db","RXE"
"LOAD LENGTHENED (short to extended BFP)","LXEBR R1,R2","45830@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"LOAD LENGTHENED (short to extended HFP)","LXE R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|38@40|??@48","SP Da","RXE"
"LOAD LENGTHENED (short to extended HFP)","LXER R1,R2","45862@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD LENGTHENED (short to long BFP)","LDEB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|4@40|??@48","Db","RXE"
"LOAD LENGTHENED (short to long BFP)","LDEBR R1,R2","45828@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD LENGTHENED (short to long DFP)","LDETR R1,R2,M4","46036@0|//@16|M4@20|R1@24|R2@28|??@32","Dt","RRF-d"
"LOAD LENGTHENED (short to long HFP)","LDE R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|36@40|??@48","Da","RXE"
"LOAD LENGTHENED (short to long HFP)","LDER R1,R2","45860@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"LOAD LOGICAL (64←32)","LLGF R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|22@40|??@48","B","RXY-a"
"LOAD LOGICAL (64←32)","LLGFR R1,R2","47382@0|//@16|R1@24|R2@28|??@32","B916","RRE"
"LOAD LOGICAL AND SHIFT GUARDED (64←32)","LLGFSG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|72@40|??@48","SP","RXY-a"
"LOAD LOGICAL AND TRAP (64→32)","LLGFAT R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|157@40|??@48","B","RXY-a"
"LOAD LOGICAL AND ZERO RIGHTMOST BYTE(64→32)","LLZRGF R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|58@40|??@48","B","RXY-a"
"LOAD LOGICAL CHARACTER (32→8)","LLC R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|148@40|??@48","B","RXY-a"
"LOAD LOGICAL CHARACTER (32←8)","LLCR R1,R2","47508@0|//@16|R1@24|R2@28|??@32","B994","RRE"
"LOAD LOGICAL CHARACTER (64←8)","LLGC R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|144@40|??@48","B","RXY-a"
"LOAD LOGICAL CHARACTER (64←8)","LLGCR R1,R2","47492@0|//@16|R1@24|R2@28|??@32","B984","RRE"
"LOAD LOGICAL CHARACTER HIGH (32←8)","LLCH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|194@40|??@48","B","RXY-a"
"LOAD LOGICAL HALFWORD (32←16)","LLH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|149@40|??@48","B","RXY-a"
"LOAD LOGICAL HALFWORD (32←16)","LLHR R1,R2","47509@0|//@16|R1@24|R2@28|??@32","B995","RRE"
"LOAD LOGICAL HALFWORD (64→16)","LLGH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|145@40|??@48","B","RXY-a"
"LOAD LOGICAL HALFWORD (64←16)","LLGHR R1,R2","47493@0|//@16|R1@24|R2@28|??@32","B985","RRE"
"LOAD LOGICAL HALFWORD HIGH (32→16)","LLHH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|198@40|??@48","B","RXY-a"
"LOAD LOGICAL HALFWORD RELATIVE LONG(32←16)","LLHRL R1,RI2","196@0|R1@8|2@12|RI2@16|??@48","C42","RIL-b"
"LOAD LOGICAL HALFWORD RELATIVE LONG(64→16)","LLGHRL R1,RI2","196@0|R1@8|6@12|RI2@16|??@48","C46","RIL-b"
"LOAD LOGICAL IMMEDIATE (high high)","LLIHH R1,I2","165@0|R1@8|12@12|I2@16|??@32","A5C","RI-a"
"LOAD LOGICAL IMMEDIATE (high low)","LLIHL R1,I2","165@0|R1@8|13@12|I2@16|??@32","A5D","RI-a"
"LOAD LOGICAL IMMEDIATE (high)","LLIHF R1,I2","192@0|R1@8|14@12|I2@16|??@48","C0E","RIL-a"
"LOAD LOGICAL IMMEDIATE (low high)","LLILH R1,I2","165@0|R1@8|14@12|I2@16|??@32","A5E","RI-a"
"LOAD LOGICAL IMMEDIATE (low low)","LLILL R1,I2","165@0|R1@8|15@12|I2@16|??@32","A5F","RI-a"
"LOAD LOGICAL IMMEDIATE (low)","LLILF R1,I2","192@0|R1@8|15@12|I2@16|??@48","C0F","RIL-a"
"LOAD LOGICAL RELATIVE LONG (64→32)","LLGFRL R1,RI2","196@0|R1@8|14@12|RI2@16|??@48","SP","RIL-b"
"LOAD LOGICAL THIRTY ONE BITS (64→31)","LLGT R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|23@40|??@48","B","RXY-a"
"LOAD LOGICAL THIRTY ONE BITS (64→31)","LLGTR R1,R2","47383@0|//@16|R1@24|R2@28|??@32","B917","RRE"
"LOAD LOGICAL THIRTY ONE BITS AND TRAP(64←31)","LLGTAT R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|156@40|??@48","B","RXY-a"
"LOAD MULTIPLE (32)","LM R1,R3,D2(B2)","152@0|R1@8|R3@12|B2@16|D2@20|??@32","B","RS-a"
"LOAD MULTIPLE (32)","LMY R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|152@40|??@48","B","RSY-a"
"LOAD MULTIPLE (64)","LMG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|4@40|??@48","B","RSY-a"
"LOAD MULTIPLE DISJOINT (64→32&32)","LMD R1,R3,D2(B2),D4(B4)","239@0|R1@8|R3@12|B2@16|D2@20|B4@32|D4@36|??@48","B","SS-e"
"LOAD MULTIPLE HIGH (32)","LMH R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|150@40|??@48","B","RSY-a"
"LOAD NEGATIVE (32)","LNR R1,R2","17@0|R1@8|R2@12|??@16","11","RR"
"LOAD NEGATIVE (64)","LNGR R1,R2","47361@0|//@16|R1@24|R2@28|??@32","B901","RRE"
"LOAD NEGATIVE (64→32)","LNGFR R1,R2","47377@0|//@16|R1@24|R2@28|??@32","B911","RRE"
"LOAD NEGATIVE (extended BFP)","LNXBR R1,R2","45889@0|//@16|R1@24|R2@28|??@32","SP Db","RRE"
"LOAD NEGATIVE (extended HFP)","LNXR R1,R2","45921@0|//@16|R1@24|R2@28|??@32","SP Da","RRE"
"LOAD NEGATIVE (long BFP)","LNDBR R1,R2","45841@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD NEGATIVE (long HFP)","LNDR R1,R2","33@0|R1@8|R2@12|??@16","Da","RR"
"LOAD NEGATIVE (long)","LNDFR R1,R2","45937@0|//@16|R1@24|R2@28|??@32","Da","RRE"
"LOAD NEGATIVE (short BFP)","LNEBR R1,R2","45825@0|//@16|R1@24|R2@28|??@32","Db","RRE"
"LOAD NEGATIVE (short HFP)","LNER R1,R2","49@0|R1@8|R2@12|??@16","Da","RR"
"LOAD ON CONDITION (32)","LOC R1,D2(B2),M3","235@0|R1@8|M3@12|B2@16|D2@20|242@40|??@48","B","RSY-b"
"LOAD ON CONDITION (32)","LOCR R1,R2,M3","47602@0|M3@16|//@20|R1@24|R2@28|??@32","B9F2","RRF-c"
"LOAD ON CONDITION (64)","LOCG R1,D2(B2),M3","235@0|R1@8|M3@12|B2@16|D2@20|226@40|??@48","B","RSY-b"
"LOAD ON CONDITION (64)","LOCGR R1,R2,M3","47586@0|M3@16|//@20|R1@24|R2@28|??@32","B9E2","RRF-c"
"LOAD PAGE TABLE ENTRY ADDRESS","LPTEA R1,R3,R2,M4","47530@0|R3@16|M4@20|R1@24|R2@28|??@32","R","RRF-b"
